2025-02-04 20:10:41,819 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:10:41,820 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:16,276 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:16,278 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:16,278 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:34,337 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:34,338 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:34,338 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:34,348 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:34,351 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:34,351 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:34,359 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:34,453 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:34,453 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:34,463 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:34,468 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:34,468 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:34,475 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:34,476 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:34,476 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:55,278 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:55,281 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:55,281 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:58,541 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:58,548 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:58,548 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:11:58,583 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:11:58,587 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:11:58,587 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:12:00,352 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:12:00,361 INFO    MainThread:11584 [wandb_init.py:_log_setup():523] Logging user logs to c:\Users\palig\MSE\Vertiefungsprojekt1\mse_vp1_rulestimation\notebooks\model_training\wandb\run-20250204_201200-8wndnc83\logs\debug.log
2025-02-04 20:12:00,361 INFO    MainThread:11584 [wandb_init.py:_log_setup():524] Logging internal logs to c:\Users\palig\MSE\Vertiefungsprojekt1\mse_vp1_rulestimation\notebooks\model_training\wandb\run-20250204_201200-8wndnc83\logs\debug-internal.log
2025-02-04 20:12:00,361 INFO    MainThread:11584 [wandb_init.py:init():641] calling init triggers
2025-02-04 20:12:00,361 INFO    MainThread:11584 [wandb_init.py:init():647] wandb.init called with sweep_config: {}
config: {'learning_rate': 0.001, 'num_epochs': 10, 'batch_size': 128, 'derivatives_order': 2, 'hidden_dim': 3, 'loss_lambda': 100, 'dataset': '13'}
2025-02-04 20:12:00,362 INFO    MainThread:11584 [wandb_init.py:init():669] wandb.init() called when a run is still active
2025-02-04 20:12:00,362 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:12:00,362 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-04 20:12:04,070 INFO    MainThread:11584 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-04 20:12:10,114 INFO    MainThread:11584 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-04 20:12:10,114 INFO    MainThread:11584 [wandb_init.py:_pause_backend():434] pausing backend
